viajeros,viajes,provincia_origen,provincia_origen_name,provincia_destino,provincia_destino_name,day,weekday,is_holiday_origen,is_holiday_destino,temp_origen,precip_origen,temp_destino,precip_destino,icon_origen_clear-day,icon_origen_cloudy,icon_origen_partly-cloudy-day,icon_origen_rain,icon_origen_wind,icon_destino_clear-day,icon_destino_cloudy,icon_destino_partly-cloudy-day,icon_destino_rain,icon_destino_wind,is_event_origen,is_event_destino
391,443,30,Murcia,29,Málaga,2023-08-09,3,0,0,28.6,0.0,26.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0
63,79,30,Murcia,41,Sevilla,2023-08-09,3,0,0,28.6,0.0,30.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5890,5985,30,Murcia,46,Valencia/Valéncia,2023-08-09,3,0,0,28.6,0.0,26.9,0.0,0,0,1,0,0,0,0,1,0,0,0,1
257,308,29,Málaga,3,Alicante,2023-08-09,3,0,0,26.4,0.0,27.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
952,1077,29,Málaga,8,Barcelona,2023-08-09,3,0,0,26.4,0.0,25.9,0.0,1,0,0,0,0,1,0,0,0,0,0,0
3898,4073,29,Málaga,28,Madrid,2023-08-09,3,0,0,26.4,0.0,31.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
461,512,29,Málaga,30,Murcia,2023-08-09,3,0,0,26.4,0.0,28.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
16192,16892,29,Málaga,41,Sevilla,2023-08-09,3,0,0,26.4,0.0,30.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
352,508,29,Málaga,46,Valencia/Valéncia,2023-08-09,3,0,0,26.4,0.0,26.9,0.0,1,0,0,0,0,0,0,1,0,0,0,1
103,212,41,Sevilla,3,Alicante,2023-08-09,3,0,0,30.8,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1070,1220,41,Sevilla,8,Barcelona,2023-08-09,3,0,0,30.8,0.0,25.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3492,3627,41,Sevilla,28,Madrid,2023-08-09,3,0,0,30.8,0.0,31.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
76,88,41,Sevilla,30,Murcia,2023-08-09,3,0,0,30.8,0.0,28.6,0.0,0,0,1,0,0,0,0,1,0,0,0,0
18759,19485,41,Sevilla,29,Málaga,2023-08-09,3,0,0,30.8,0.0,26.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0
393,399,41,Sevilla,46,Valencia/Valéncia,2023-08-09,3,0,0,30.8,0.0,26.9,0.0,0,0,1,0,0,0,0,1,0,0,0,1
63886,66380,46,Valencia/Valéncia,3,Alicante,2023-08-09,3,0,0,26.9,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,1,0
3983,4108,46,Valencia/Valéncia,8,Barcelona,2023-08-09,3,0,0,26.9,0.0,25.9,0.0,0,0,1,0,0,1,0,0,0,0,1,0
5940,6240,46,Valencia/Valéncia,28,Madrid,2023-08-09,3,0,0,26.9,0.0,31.5,0.0,0,0,1,0,0,1,0,0,0,0,1,0
6000,6112,46,Valencia/Valéncia,30,Murcia,2023-08-09,3,0,0,26.9,0.0,28.6,0.0,0,0,1,0,0,0,0,1,0,0,1,0
394,537,46,Valencia/Valéncia,29,Málaga,2023-08-09,3,0,0,26.9,0.0,26.4,0.0,0,0,1,0,0,1,0,0,0,0,1,0
341,352,46,Valencia/Valéncia,41,Sevilla,2023-08-09,3,0,0,26.9,0.0,30.8,0.0,0,0,1,0,0,0,0,1,0,0,1,0
2524,2927,3,Alicante,8,Barcelona,2023-08-10,4,0,0,29.5,0.0,26.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3664,3844,3,Alicante,28,Madrid,2023-08-10,4,0,0,29.5,0.0,31.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
81009,88623,3,Alicante,30,Murcia,2023-08-10,4,0,0,29.5,0.0,31.3,0.0,1,0,0,0,0,1,0,0,0,0,0,0
188,219,3,Alicante,29,Málaga,2023-08-10,4,0,0,29.5,0.0,26.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
99,195,3,Alicante,41,Sevilla,2023-08-10,4,0,0,29.5,0.0,32.3,0.0,1,0,0,0,0,1,0,0,0,0,0,0
66574,69955,3,Alicante,46,Valencia/Valéncia,2023-08-10,4,0,0,29.5,0.0,31.2,0.0,1,0,0,0,0,0,0,1,0,0,0,1
2770,3161,8,Barcelona,3,Alicante,2023-08-10,4,0,0,26.9,0.0,29.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
8128,8578,8,Barcelona,28,Madrid,2023-08-10,4,0,0,26.9,0.0,31.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1131,1447,8,Barcelona,30,Murcia,2023-08-10,4,0,0,26.9,0.0,31.3,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1009,1147,8,Barcelona,29,Málaga,2023-08-10,4,0,0,26.9,0.0,26.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
944,1073,8,Barcelona,41,Sevilla,2023-08-10,4,0,0,26.9,0.0,32.3,0.0,0,0,1,0,0,1,0,0,0,0,0,0
4739,4919,8,Barcelona,46,Valencia/Valéncia,2023-08-10,4,0,0,26.9,0.0,31.2,0.0,0,0,1,0,0,0,0,1,0,0,0,1
4197,4384,28,Madrid,3,Alicante,2023-08-10,4,0,0,31.1,0.0,29.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
7810,8307,28,Madrid,8,Barcelona,2023-08-10,4,0,0,31.1,0.0,26.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1290,1335,28,Madrid,30,Murcia,2023-08-10,4,0,0,31.1,0.0,31.3,0.0,1,0,0,0,0,1,0,0,0,0,0,0
5415,5643,28,Madrid,29,Málaga,2023-08-10,4,0,0,31.1,0.0,26.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
4664,4822,28,Madrid,41,Sevilla,2023-08-10,4,0,0,31.1,0.0,32.3,0.0,1,0,0,0,0,1,0,0,0,0,0,0
6899,7152,28,Madrid,46,Valencia/Valéncia,2023-08-10,4,0,0,31.1,0.0,31.2,0.0,1,0,0,0,0,0,0,1,0,0,0,1
84611,92403,30,Murcia,3,Alicante,2023-08-10,4,0,0,31.3,0.0,29.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1071,1401,30,Murcia,8,Barcelona,2023-08-10,4,0,0,31.3,0.0,26.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0
891,948,30,Murcia,28,Madrid,2023-08-10,4,0,0,31.3,0.0,31.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
418,465,30,Murcia,29,Málaga,2023-08-10,4,0,0,31.3,0.0,26.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
61,78,30,Murcia,41,Sevilla,2023-08-10,4,0,0,31.3,0.0,32.3,0.0,1,0,0,0,0,1,0,0,0,0,0,0
6349,6523,30,Murcia,46,Valencia/Valéncia,2023-08-10,4,0,0,31.3,0.0,31.2,0.0,1,0,0,0,0,0,0,1,0,0,0,1
228,257,29,Málaga,3,Alicante,2023-08-10,4,0,0,26.5,0.0,29.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1006,1159,29,Málaga,8,Barcelona,2023-08-10,4,0,0,26.5,0.0,26.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3897,4124,29,Málaga,28,Madrid,2023-08-10,4,0,0,26.5,0.0,31.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
621,669,29,Málaga,30,Murcia,2023-08-10,4,0,0,26.5,0.0,31.3,0.0,1,0,0,0,0,1,0,0,0,0,0,0
17714,18778,29,Málaga,41,Sevilla,2023-08-10,4,0,0,26.5,0.0,32.3,0.0,1,0,0,0,0,1,0,0,0,0,0,0
329,427,29,Málaga,46,Valencia/Valéncia,2023-08-10,4,0,0,26.5,0.0,31.2,0.0,1,0,0,0,0,0,0,1,0,0,0,1
101,203,41,Sevilla,3,Alicante,2023-08-10,4,0,0,32.3,0.0,29.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1004,1137,41,Sevilla,8,Barcelona,2023-08-10,4,0,0,32.3,0.0,26.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3384,3525,41,Sevilla,28,Madrid,2023-08-10,4,0,0,32.3,0.0,31.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
84,102,41,Sevilla,30,Murcia,2023-08-10,4,0,0,32.3,0.0,31.3,0.0,1,0,0,0,0,1,0,0,0,0,0,0
20767,21753,41,Sevilla,29,Málaga,2023-08-10,4,0,0,32.3,0.0,26.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
362,370,41,Sevilla,46,Valencia/Valéncia,2023-08-10,4,0,0,32.3,0.0,31.2,0.0,1,0,0,0,0,0,0,1,0,0,0,1
66489,69945,46,Valencia/Valéncia,3,Alicante,2023-08-10,4,0,0,31.2,0.0,29.5,0.0,0,0,1,0,0,1,0,0,0,0,1,0
3991,4165,46,Valencia/Valéncia,8,Barcelona,2023-08-10,4,0,0,31.2,0.0,26.9,0.0,0,0,1,0,0,0,0,1,0,0,1,0
6320,6610,46,Valencia/Valéncia,28,Madrid,2023-08-10,4,0,0,31.2,0.0,31.1,0.0,0,0,1,0,0,1,0,0,0,0,1,0
6637,6799,46,Valencia/Valéncia,30,Murcia,2023-08-10,4,0,0,31.2,0.0,31.3,0.0,0,0,1,0,0,1,0,0,0,0,1,0
327,444,46,Valencia/Valéncia,29,Málaga,2023-08-10,4,0,0,31.2,0.0,26.5,0.0,0,0,1,0,0,1,0,0,0,0,1,0
343,346,46,Valencia/Valéncia,41,Sevilla,2023-08-10,4,0,0,31.2,0.0,32.3,0.0,0,0,1,0,0,1,0,0,0,0,1,0
2717,2984,3,Alicante,8,Barcelona,2023-08-11,5,0,0,28.5,0.0,27.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3972,4162,3,Alicante,28,Madrid,2023-08-11,5,0,0,28.5,0.0,30.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
81581,89220,3,Alicante,30,Murcia,2023-08-11,5,0,0,28.5,0.0,29.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
213,268,3,Alicante,29,Málaga,2023-08-11,5,0,0,28.5,0.0,28.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
189,261,3,Alicante,41,Sevilla,2023-08-11,5,0,0,28.5,0.0,31.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
67567,70139,3,Alicante,46,Valencia/Valéncia,2023-08-11,5,0,0,28.5,0.0,28.5,0.0,0,0,1,0,0,0,0,1,0,0,0,1
2501,2800,8,Barcelona,3,Alicante,2023-08-11,5,0,0,27.0,0.0,28.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0
8796,9343,8,Barcelona,28,Madrid,2023-08-11,5,0,0,27.0,0.0,30.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1198,1452,8,Barcelona,30,Murcia,2023-08-11,5,0,0,27.0,0.0,29.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1472,1598,8,Barcelona,29,Málaga,2023-08-11,5,0,0,27.0,0.0,28.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1204,1341,8,Barcelona,41,Sevilla,2023-08-11,5,0,0,27.0,0.0,31.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
5050,5194,8,Barcelona,46,Valencia/Valéncia,2023-08-11,5,0,0,27.0,0.0,28.5,0.0,1,0,0,0,0,0,0,1,0,0,0,1
5015,5193,28,Madrid,3,Alicante,2023-08-11,5,0,0,30.0,0.0,28.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0
9059,9599,28,Madrid,8,Barcelona,2023-08-11,5,0,0,30.0,0.0,27.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1416,1476,28,Madrid,30,Murcia,2023-08-11,5,0,0,30.0,0.0,29.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
5686,5855,28,Madrid,29,Málaga,2023-08-11,5,0,0,30.0,0.0,28.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0
4979,5131,28,Madrid,41,Sevilla,2023-08-11,5,0,0,30.0,0.0,31.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
7799,8057,28,Madrid,46,Valencia/Valéncia,2023-08-11,5,0,0,30.0,0.0,28.5,0.0,1,0,0,0,0,0,0,1,0,0,0,1
89475,97303,30,Murcia,3,Alicante,2023-08-11,5,0,0,29.8,0.0,28.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1245,1504,30,Murcia,8,Barcelona,2023-08-11,5,0,0,29.8,0.0,27.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
934,997,30,Murcia,28,Madrid,2023-08-11,5,0,0,29.8,0.0,30.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
561,586,30,Murcia,29,Málaga,2023-08-11,5,0,0,29.8,0.0,28.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
136,151,30,Murcia,41,Sevilla,2023-08-11,5,0,0,29.8,0.0,31.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
6880,6987,30,Murcia,46,Valencia/Valéncia,2023-08-11,5,0,0,29.8,0.0,28.5,0.0,0,0,1,0,0,0,0,1,0,0,0,1
315,361,29,Málaga,3,Alicante,2023-08-11,5,0,0,28.2,0.0,28.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1071,1232,29,Málaga,8,Barcelona,2023-08-11,5,0,0,28.2,0.0,27.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
3945,4136,29,Málaga,28,Madrid,2023-08-11,5,0,0,28.2,0.0,30.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
697,729,29,Málaga,30,Murcia,2023-08-11,5,0,0,28.2,0.0,29.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
19109,20032,29,Málaga,41,Sevilla,2023-08-11,5,0,0,28.2,0.0,31.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
298,328,29,Málaga,46,Valencia/Valéncia,2023-08-11,5,0,0,28.2,0.0,28.5,0.0,1,0,0,0,0,0,0,1,0,0,0,1
269,342,41,Sevilla,3,Alicante,2023-08-11,5,0,0,31.8,0.0,28.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1150,1314,41,Sevilla,8,Barcelona,2023-08-11,5,0,0,31.8,0.0,27.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
3457,3613,41,Sevilla,28,Madrid,2023-08-11,5,0,0,31.8,0.0,30.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
139,165,41,Sevilla,30,Murcia,2023-08-11,5,0,0,31.8,0.0,29.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
25235,26297,41,Sevilla,29,Málaga,2023-08-11,5,0,0,31.8,0.0,28.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0
454,457,41,Sevilla,46,Valencia/Valéncia,2023-08-11,5,0,0,31.8,0.0,28.5,0.0,1,0,0,0,0,0,0,1,0,0,0,1
73076,75630,46,Valencia/Valéncia,3,Alicante,2023-08-11,5,0,0,28.5,0.0,28.5,0.0,0,0,1,0,0,0,0,1,0,0,1,0
4144,4296,46,Valencia/Valéncia,8,Barcelona,2023-08-11,5,0,0,28.5,0.0,27.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0
6122,6384,46,Valencia/Valéncia,28,Madrid,2023-08-11,5,0,0,28.5,0.0,30.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0
7713,7786,46,Valencia/Valéncia,30,Murcia,2023-08-11,5,0,0,28.5,0.0,29.8,0.0,0,0,1,0,0,0,0,1,0,0,1,0
301,334,46,Valencia/Valéncia,29,Málaga,2023-08-11,5,0,0,28.5,0.0,28.2,0.0,0,0,1,0,0,1,0,0,0,0,1,0
529,532,46,Valencia/Valéncia,41,Sevilla,2023-08-11,5,0,0,28.5,0.0,31.8,0.0,0,0,1,0,0,1,0,0,0,0,1,0
2542,3052,3,Alicante,8,Barcelona,2023-08-12,6,0,0,27.4,0.0,26.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3847,3948,3,Alicante,28,Madrid,2023-08-12,6,0,0,27.4,0.0,30.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0
73695,79483,3,Alicante,30,Murcia,2023-08-12,6,0,0,27.4,0.0,28.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
280,332,3,Alicante,29,Málaga,2023-08-12,6,0,0,27.4,0.0,26.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
54,118,3,Alicante,41,Sevilla,2023-08-12,6,0,0,27.4,0.0,31.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0
65456,67624,3,Alicante,46,Valencia/Valéncia,2023-08-12,6,0,0,27.4,0.0,27.3,0.0,0,0,1,0,0,0,0,1,0,0,0,1
2334,2766,8,Barcelona,3,Alicante,2023-08-12,6,0,0,26.1,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
7370,7808,8,Barcelona,28,Madrid,2023-08-12,6,0,0,26.1,0.0,30.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1194,1513,8,Barcelona,30,Murcia,2023-08-12,6,0,0,26.1,0.0,28.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1017,1132,8,Barcelona,29,Málaga,2023-08-12,6,0,0,26.1,0.0,26.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
918,995,8,Barcelona,41,Sevilla,2023-08-12,6,0,0,26.1,0.0,31.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0
4693,4847,8,Barcelona,46,Valencia/Valéncia,2023-08-12,6,0,0,26.1,0.0,27.3,0.0,0,0,1,0,0,0,0,1,0,0,0,1
4189,4296,28,Madrid,3,Alicante,2023-08-12,6,0,0,30.6,0.0,27.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
6830,7238,28,Madrid,8,Barcelona,2023-08-12,6,0,0,30.6,0.0,26.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1357,1418,28,Madrid,30,Murcia,2023-08-12,6,0,0,30.6,0.0,28.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
4515,4637,28,Madrid,29,Málaga,2023-08-12,6,0,0,30.6,0.0,26.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
3521,3670,28,Madrid,41,Sevilla,2023-08-12,6,0,0,30.6,0.0,31.4,0.0,1,0,0,0,0,1,0,0,0,0,0,0
6257,6447,28,Madrid,46,Valencia/Valéncia,2023-08-12,6,0,0,30.6,0.0,27.3,0.0,1,0,0,0,0,0,0,1,0,0,0,1
76758,82806,30,Murcia,3,Alicante,2023-08-12,6,0,0,28.8,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1179,1485,30,Murcia,8,Barcelona,2023-08-12,6,0,0,28.8,0.0,26.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
981,1035,30,Murcia,28,Madrid,2023-08-12,6,0,0,28.8,0.0,30.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0
545,567,30,Murcia,29,Málaga,2023-08-12,6,0,0,28.8,0.0,26.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
117,154,30,Murcia,41,Sevilla,2023-08-12,6,0,0,28.8,0.0,31.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0
6333,6436,30,Murcia,46,Valencia/Valéncia,2023-08-12,6,0,0,28.8,0.0,27.3,0.0,0,0,1,0,0,0,0,1,0,0,0,1
339,390,29,Málaga,3,Alicante,2023-08-12,6,0,0,26.5,0.0,27.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
834,965,29,Málaga,8,Barcelona,2023-08-12,6,0,0,26.5,0.0,26.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
4075,4209,29,Málaga,28,Madrid,2023-08-12,6,0,0,26.5,0.0,30.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0
587,610,29,Málaga,30,Murcia,2023-08-12,6,0,0,26.5,0.0,28.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
15113,15746,29,Málaga,41,Sevilla,2023-08-12,6,0,0,26.5,0.0,31.4,0.0,1,0,0,0,0,1,0,0,0,0,0,0
274,367,29,Málaga,46,Valencia/Valéncia,2023-08-12,6,0,0,26.5,0.0,27.3,0.0,1,0,0,0,0,0,0,1,0,0,0,1
42,93,41,Sevilla,3,Alicante,2023-08-12,6,0,0,31.4,0.0,27.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
943,1028,41,Sevilla,8,Barcelona,2023-08-12,6,0,0,31.4,0.0,26.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
2986,3132,41,Sevilla,28,Madrid,2023-08-12,6,0,0,31.4,0.0,30.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0
86,130,41,Sevilla,30,Murcia,2023-08-12,6,0,0,31.4,0.0,28.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
21055,21736,41,Sevilla,29,Málaga,2023-08-12,6,0,0,31.4,0.0,26.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
251,261,41,Sevilla,46,Valencia/Valéncia,2023-08-12,6,0,0,31.4,0.0,27.3,0.0,1,0,0,0,0,0,0,1,0,0,0,1
74159,76384,46,Valencia/Valéncia,3,Alicante,2023-08-12,6,0,0,27.3,0.0,27.4,0.0,0,0,1,0,0,0,0,1,0,0,1,0
4532,4667,46,Valencia/Valéncia,8,Barcelona,2023-08-12,6,0,0,27.3,0.0,26.1,0.0,0,0,1,0,0,0,0,1,0,0,1,0
6076,6320,46,Valencia/Valéncia,28,Madrid,2023-08-12,6,0,0,27.3,0.0,30.6,0.0,0,0,1,0,0,1,0,0,0,0,1,0
8508,8579,46,Valencia/Valéncia,30,Murcia,2023-08-12,6,0,0,27.3,0.0,28.8,0.0,0,0,1,0,0,0,0,1,0,0,1,0
223,323,46,Valencia/Valéncia,29,Málaga,2023-08-12,6,0,0,27.3,0.0,26.5,0.0,0,0,1,0,0,1,0,0,0,0,1,0
300,309,46,Valencia/Valéncia,41,Sevilla,2023-08-12,6,0,0,27.3,0.0,31.4,0.0,0,0,1,0,0,1,0,0,0,0,1,0
2448,2706,3,Alicante,8,Barcelona,2023-08-13,7,0,0,26.8,0.0,26.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4523,4627,3,Alicante,28,Madrid,2023-08-13,7,0,0,26.8,0.0,29.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0
68239,72876,3,Alicante,30,Murcia,2023-08-13,7,0,0,26.8,0.0,28.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
174,204,3,Alicante,29,Málaga,2023-08-13,7,0,0,26.8,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
152,256,3,Alicante,41,Sevilla,2023-08-13,7,0,0,26.8,0.0,30.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
69860,71945,3,Alicante,46,Valencia/Valéncia,2023-08-13,7,0,0,26.8,0.0,27.6,0.0,0,0,1,0,0,0,0,1,0,0,0,1
2589,2838,8,Barcelona,3,Alicante,2023-08-13,7,0,0,26.1,0.0,26.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
7067,7455,8,Barcelona,28,Madrid,2023-08-13,7,0,0,26.1,0.0,29.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1036,1334,8,Barcelona,30,Murcia,2023-08-13,7,0,0,26.1,0.0,28.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1178,1263,8,Barcelona,29,Málaga,2023-08-13,7,0,0,26.1,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1135,1202,8,Barcelona,41,Sevilla,2023-08-13,7,0,0,26.1,0.0,30.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
4594,4707,8,Barcelona,46,Valencia/Valéncia,2023-08-13,7,0,0,26.1,0.0,27.6,0.0,0,0,1,0,0,0,0,1,0,0,0,1
3821,3929,28,Madrid,3,Alicante,2023-08-13,7,0,0,29.6,0.0,26.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
7091,7481,28,Madrid,8,Barcelona,2023-08-13,7,0,0,29.6,0.0,26.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1234,1313,28,Madrid,30,Murcia,2023-08-13,7,0,0,29.6,0.0,28.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3795,3901,28,Madrid,29,Málaga,2023-08-13,7,0,0,29.6,0.0,26.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3747,3877,28,Madrid,41,Sevilla,2023-08-13,7,0,0,29.6,0.0,30.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
5603,5806,28,Madrid,46,Valencia/Valéncia,2023-08-13,7,0,0,29.6,0.0,27.6,0.0,1,0,0,0,0,0,0,1,0,0,0,1
68283,72469,30,Murcia,3,Alicante,2023-08-13,7,0,0,28.0,0.0,26.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
981,1276,30,Murcia,8,Barcelona,2023-08-13,7,0,0,28.0,0.0,26.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1392,1462,30,Murcia,28,Madrid,2023-08-13,7,0,0,28.0,0.0,29.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0
452,495,30,Murcia,29,Málaga,2023-08-13,7,0,0,28.0,0.0,26.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
79,114,30,Murcia,41,Sevilla,2023-08-13,7,0,0,28.0,0.0,30.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
6802,6852,30,Murcia,46,Valencia/Valéncia,2023-08-13,7,0,0,28.0,0.0,27.6,0.0,0,0,1,0,0,0,0,1,0,0,0,1
329,353,29,Málaga,3,Alicante,2023-08-13,7,0,0,26.2,0.0,26.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
989,1099,29,Málaga,8,Barcelona,2023-08-13,7,0,0,26.2,0.0,26.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4933,5046,29,Málaga,28,Madrid,2023-08-13,7,0,0,26.2,0.0,29.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0
780,821,29,Málaga,30,Murcia,2023-08-13,7,0,0,26.2,0.0,28.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
20473,21009,29,Málaga,41,Sevilla,2023-08-13,7,0,0,26.2,0.0,30.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
332,390,29,Málaga,46,Valencia/Valéncia,2023-08-13,7,0,0,26.2,0.0,27.6,0.0,0,0,1,0,0,0,0,1,0,0,0,1
122,232,41,Sevilla,3,Alicante,2023-08-13,7,0,0,30.1,0.0,26.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
976,1067,41,Sevilla,8,Barcelona,2023-08-13,7,0,0,30.1,0.0,26.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3407,3542,41,Sevilla,28,Madrid,2023-08-13,7,0,0,30.1,0.0,29.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0
67,98,41,Sevilla,30,Murcia,2023-08-13,7,0,0,30.1,0.0,28.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0
16760,17191,41,Sevilla,29,Málaga,2023-08-13,7,0,0,30.1,0.0,26.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
280,292,41,Sevilla,46,Valencia/Valéncia,2023-08-13,7,0,0,30.1,0.0,27.6,0.0,1,0,0,0,0,0,0,1,0,0,0,1
57751,59527,46,Valencia/Valéncia,3,Alicante,2023-08-13,7,0,0,27.6,0.0,26.8,0.0,0,0,1,0,0,0,0,1,0,0,1,0
